Primary Key_x,Order No,Segment Number_x,Coverage,Qty,Part Manufacturer,Part Number,Part Description,Revenue,Cost,Invoice Date,Actual Hours,Segment Total $,Primary Key_y,Segment Number_y,Order Date,Manufacturer,Model,Product Category,Model Year,Serial Number,Meter 1 Reading,Complaint,Cause,Correction,Failure Condition - Failure Component,Fix Condition - Fix Component
SO0049367-3,SO0049367,3,SHOP 439107FARM 439114SHOP 439112,2,PK SYSTEMS,14785813     PASE,CLAMP,6.52,6.5099,45171,18.4497,995.2095$,SO0049367-3,3,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN","Leak - O Ring, Not Mentioned - Hose","O Ring - Replaced, Right Hose - Cut"
SO0049367-3,SO0049367,3,SHOP 439107FARM 439114SHOP 439112,2,PK SYSTEMS,14785813     PASE,CLAMP,6.52,6.5099,45171,18.4497,995.2095$,SO0049367-4,4,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - Receiver,Radio - Installed
SO0049367-4,SO0049367,4,SHOP 439107FARM 439114SHOP 439112,1,PASE,84201898     PASE,BOLT,0.87,0.87,45171,18.4497,995.2095$,SO0049367-1,1,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Opening - Valve,Valve - Removed
SO0049367-4,SO0049367,4,SHOP 439107FARM 439114SHOP 439112,1,PASE,84201898     PASE,BOLT,0.87,0.87,45171,18.4497,995.2095$,SO0049367-2,2,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - Not Mentioned,"Tip - Installed, Tip - Tested"
SO0049367-4,SO0049367,4,SHOP 439107FARM 439114SHOP 439112,1,PASE,84201898     PASE,BOLT,0.87,0.87,45171,18.4497,995.2095$,SO0049367-3,3,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN","Leak - O Ring, Not Mentioned - Hose","O Ring - Replaced, Right Hose - Cut"
SO0049367-4,SO0049367,4,SHOP 439107FARM 439114SHOP 439112,1,PASE,84201898     PASE,BOLT,0.87,0.87,45171,18.4497,995.2095$,SO0049367-4,4,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - Receiver,Radio - Installed
SO0055053-1,SO0055053,1,SHOP 439107FARM 439114SHOP 439112,2,PK SYSTEMS,30989452     PASE,GASKET,0.68,0.68,45171,18.4497,995.2095$,SO0055053-1,1,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - Not Mentioned,"Roof Harness - Installed, Antenna - Installed"
SO0055584-10,SO0055584,10,SHOP 439107FARM 439114SHOP 439112,1,PASE,M4444     PICK,O-RING,0.7099,0.7099,45171,18.4497,995.2095$,SO0055584-10,10,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - No Component Mentioned,No Component Mentioned - No Component Mentioned
SO0055584-10,SO0055584,10,SHOP 439107FARM 439114SHOP 439112,1,PASE,M4444     PICK,O-RING,0.7099,0.7099,45171,18.4497,995.2095$,SO0055584-3,3,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN","Not Mentioned - Boom, Not Raised - Boom",Boom Isolation Valve - Realigned
SO0055584-10,SO0055584,10,SHOP 439107FARM 439114SHOP 439112,1,PASE,M4444     PICK,O-RING,0.7099,0.7099,45171,18.4497,995.2095$,SO0055584-5,5,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Stripped Thread - Boom,Adjuster - Replaced
SO0055584-3,SO0055584,3,SHOP 439107FARM 439114SHOP 439112,1,PASE,CPS53     PKSYST,SPIRAX CX50 WHEEL OIL 5 GAL,95.6299,95.6299,45171,18.4497,995.2095$,SO0055584-10,10,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - No Component Mentioned,No Component Mentioned - No Component Mentioned
SO0055584-3,SO0055584,3,SHOP 439107FARM 439114SHOP 439112,1,PASE,CPS53     PKSYST,SPIRAX CX50 WHEEL OIL 5 GAL,95.6299,95.6299,45171,18.4497,995.2095$,SO0055584-3,3,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN","Not Mentioned - Boom, Not Raised - Boom",Boom Isolation Valve - Realigned
SO0055584-3,SO0055584,3,SHOP 439107FARM 439114SHOP 439112,1,PASE,CPS53     PKSYST,SPIRAX CX50 WHEEL OIL 5 GAL,95.6299,95.6299,45171,18.4497,995.2095$,SO0055584-5,5,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Stripped Thread - Boom,Adjuster - Replaced
SO0055584-5,SO0055584,5,SHOP 439107FARM 439114SHOP 439112,2,PK SYSTEMS,CNS40     PKSYST,2X2 FLANGE CPG,9.5,9.5,45171,18.4497,995.2095$,SO0055584-10,10,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - No Component Mentioned,No Component Mentioned - No Component Mentioned
SO0055584-5,SO0055584,5,SHOP 439107FARM 439114SHOP 439112,2,PK SYSTEMS,CNS40     PKSYST,2X2 FLANGE CPG,9.5,9.5,45171,18.4497,995.2095$,SO0055584-3,3,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN","Not Mentioned - Boom, Not Raised - Boom",Boom Isolation Valve - Realigned
SO0055584-5,SO0055584,5,SHOP 439107FARM 439114SHOP 439112,2,PK SYSTEMS,CNS40     PKSYST,2X2 FLANGE CPG,9.5,9.5,45171,18.4497,995.2095$,SO0055584-5,5,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Stripped Thread - Boom,Adjuster - Replaced
SO0058348-1,SO0058348,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,32533414     PASE,O-RING,0.68,0.68,45171,18.4497,995.2095$,SO0058348-1,1,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Not Mentioned - Not Mentioned,Boom Recirculation System - Installed
SO0058358-1,SO0058358,1,SHOP 439107FARM 439114SHOP 439112,2,PASE,PI444795S     PKSYST,NUT,2.56,2.56,45171,18.4497,995.2095$,SO0058358-1,1,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Fuel Leak - Seperator,No Component Mentioned - No Component Mentioned
SO0058395-1,SO0058395,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,84020229     PASE,"COUPLER,2 IN MANIFOLD",10.76,10.76,45171,18.4497,995.2095$,SO0058395-1,1,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Fuel Pressure Loss - Machine,Filter - Replaced
SO0058400-1,SO0058400,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,444453     PASE,PIN,36.09,36.09,45171,18.4497,995.2095$,SO0058400-1,1,2023-04-11,PASEIH,9861,SPRAYS,2023,YPT056751,67.0,PDI INSPECTION   OIL LEAK ON GEAR PUMP PRESSURE SIDE FITTING. OIL LEAK ON  M3 PORT.     AIR LINE TO TIP CLEANING STATION LEAKING WATER.   CHECK FLUID LEVELS. FOUND RIGHT REAR SHIELD BOLT RUBBING ON HYD. BREAKER HOSE. IT HAD ALREADY SLIGHTLY DAMAGED HOSE. ,,"Das Ölleck an der Armatur der Zahnradpumpe war locker. FESTES ANSCHLUSS. Der Test ist immer noch durchgesickert. ANSCHLUSS ENTFERNT, UM O-RING ZU PRÜFEN. Naht verformt. O-RING ERSETZT.       Die Montage am M3-Anschluss war nicht locker. O-RING-NAHT VERFORMT. O-RING ERSETZT.     NEUE LUFT BESTELLEN",Missed - Pad,"Skid Rubber Pad - Installed, Bolt - Retightened"
SO0058402-2,SO0058402,2,SHOP 439107FARM 439114SHOP 439112,4,PASE,84529341     PASE,O-RING,5.6,3.96,45055,1.1998,191.46$,SO0058402-2,2,2023-04-14,PASEIH,9861,SPRAYS,0,YPT056185,10.0,Hyd. Leak,O-RING IS CAUSING LEAK AT HOSE FITTING,"DURCHFLUSSRATE, UM DIE LECKURLAGE ZU lokalisieren. HYDRAULIKANSCHLUSS ENTFERNT, DA WAR UNDICHT. AUFGRUND DER VERFÜHRUNG MUSSTEN BEIDE Enden des SCHLAUCHS ENTFERNT WERDEN UND DER ANSCHLUSS NICHT IM WEG ENTFERNEN. LASSEN SIE DAS ÖL AUS DER LEITUNG ABLAUFEN. IN DER UNDICHTEN ANSCHLUSSVERBINDUNG WAR KEIN O-RING VORHANDEN. INSTALLIERT NEUER O-RING IN FITTI",Leak - Hose,"Line - Replaced, Line - Rerouted, Machine - Tested"
SO0058404-1,SO0058404,1,SHOP 439107FARM 439114SHOP 439112,0,PASE,32198544     PASE,O-RING,0.0,0.0,45061,1.52,358.28$,SO0058404-1,1,2023-05-05,PASEIH,9861,SPRAYS,0,YPT056717,72.0,OIL DRIPPING FROM BOTTOM OF MACHINEPICTURES INCLUDED,O-RING ON MALE QUICK CONNECT STICKING OUT OF FITTING.,KUNDENDIENSTRUF 14 MEILEN. O-RING AN DER SCHNELLVERBINDUNG MIT MÄNNLICHEM AUSSCHLUSS. DIE TEILE BILDEN DIESE SCHNELLKUPPLUNG NICHT AB. DEMONTIEREN UND O-RING PASSEN. HYDRAULIKBEHÄLTER AUFFÜLLEN. LAUFTEST.,Inoperative - Sensor,"Sensor - Replaced, Sensor - Recalibrated"
SO0058406-1,SO0058406,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,32494340     PASE,OIL HV46 5GAL HYDRAULIC,120.12,92.09,45061,1.52,358.28$,SO0058406-1,1,2023-05-05,PASEIH,9861,SPRAYS,0,YPT056717,72.0,OIL DRIPPING FROM BOTTOM OF MACHINEPICTURES INCLUDED,O-RING ON MALE QUICK CONNECT STICKING OUT OF FITTING.,KUNDENDIENSTRUF 14 MEILEN. O-RING AN DER SCHNELLVERBINDUNG MIT MÄNNLICHEM AUSSCHLUSS. DIE TEILE BILDEN DIESE SCHNELLKUPPLUNG NICHT AB. DEMONTIEREN UND O-RING PASSEN. HYDRAULIKBEHÄLTER AUFFÜLLEN. LAUFTEST.,Not Updated - Hood,"Bracket - Installed, Nut - Retightened"
SO0058466-1,SO0058466,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,442-4429-732     PASE,O-RING,2.74,1.12,45061,1.52,358.28$,SO0058466-1,1,2023-05-05,PASEIH,9861,SPRAYS,0,YPT056717,72.0,OIL DRIPPING FROM BOTTOM OF MACHINEPICTURES INCLUDED,O-RING ON MALE QUICK CONNECT STICKING OUT OF FITTING.,KUNDENDIENSTRUF 14 MEILEN. O-RING AN DER SCHNELLVERBINDUNG MIT MÄNNLICHEM AUSSCHLUSS. DIE TEILE BILDEN DIESE SCHNELLKUPPLUNG NICHT AB. DEMONTIEREN UND O-RING PASSEN. HYDRAULIKBEHÄLTER AUFFÜLLEN. LAUFTEST.,Leak - Bin,"Steel Line - Replaced, Rubber Hose - Replaced"
SO0058466-1,SO0058466,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,442-4429-732     PASE,O-RING,2.74,1.12,45061,1.52,358.28$,SO0058466-2,2,2023-05-05,PASEIH,9861,SPRAYS,0,YPT056717,72.0,OIL DRIPPING FROM BOTTOM OF MACHINEPICTURES INCLUDED,O-RING ON MALE QUICK CONNECT STICKING OUT OF FITTING.,KUNDENDIENSTRUF 14 MEILEN. O-RING AN DER SCHNELLVERBINDUNG MIT MÄNNLICHEM AUSSCHLUSS. DIE TEILE BILDEN DIESE SCHNELLKUPPLUNG NICHT AB. DEMONTIEREN UND O-RING PASSEN. HYDRAULIKBEHÄLTER AUFFÜLLEN. LAUFTEST.,Not Mentioned - Chassis,"Right Rear Axle Sensor - No Fix Condition, Left Rear Axle Adjust Sensor - No Fix Condition, Alarm - No Fix Condition, Left Rear Wheel Motor - No Fix Condition, Left Front Wheel Motor - No Fix Condition, Right Rear Wheel Motor - No Fix Condition"
SO0058466-1,SO0058466,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,442-4429-732     PASE,O-RING,2.74,1.12,45061,1.52,358.28$,SO0058466-3,3,2023-05-16,PASEIH,9861,SPRAYS,0,YPT056185,22.0,OIL LEAK,BLOWN ORING,LKW beladen und zum Spritzgerät gefahren. Bin zum Spritzgerät gekommen und habe mit der Suche nach einem Leck begonnen. O-Ring-Stück wurde aus der Armatur herausragt. Abgekuppelter Schlauch von der Armatur entfernt. Armatur vom Adapter entfernt. Beschädigter O-Ring nachgeschlagen. Teilenummer des Orings stimmte mit dem O-Ring aus dem Kit auf T überein,Not Mentioned - Not Mentioned,"Drybox - No Fix Condition, Drybox - Deactivated, Drybox - Reset, Liquid System - Activated, Chassis Liquid System - Reconnected"
SO0058466-1,SO0058466,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,442-4429-732     PASE,O-RING,2.74,1.12,45061,1.52,358.28$,SO0058466-4,4,2023-05-16,PASEIH,9861,SPRAYS,0,YPT056185,22.0,HARNESS BROKE,POOR MATERIAL IN HARNESS,"Ich war auf dem Bauernhof unterwegs und habe den NCV-Kabelbaum am linken Ausleger zwischen dem äußeren Ausleger und der mittleren Auslegerfalte ausgetauscht, weil der Hauptausleger gerissen war. Ich habe die NCVs an diesem Kabelbaum ausgehängt und die Reißverschlüsse durchgeschnitten. Ich habe den alten Kabelbaum entfernt und einen neuen Kabelbaum installiert. Ich habe einen Reißverschluss",Calibration Issue - Drive System,Block - Replaced
SO0058466-1,SO0058466,1,SHOP 439107FARM 439114SHOP 439112,1,PASE,442-4429-732     PASE,O-RING,2.74,1.12,45061,1.52,358.28$,SO0058466-5,5,2023-05-16,PASEIH,9861,SPRAYS,0,YPT056185,22.0,RINSE TANK LEAK,SIGHT GLASS TUBE IS LEAKING,"GESAMTMEILEN: 160 KM IN: 181342 KM AUS: 181502 STANDORT: 1701 US HWY 14 W HURON SD BIS 43,76885, -98,97190 FAHRZEIT BIS NICHT INSPEKTIERT SCHAUROHR AUF LECK. ROHR LECKT AUS DEN ANSCHLÜSSEN. ALTES ROHR VON OBEN UND GELÖST UNTERER ANSCHLUSS. GEREINIGT ","Communication Loss - Not Mentioned, Not Mentioned - Not Mentioned",Harness - Repaired
